A-03-03,Over,Hawil,حَ ِّول,"military, air crew"
A-03-04,I did not understand.,mafhimtish,مفهمتش,"military, air crew"
A-03-05,Your transmission was blocked.,tama qaT' ir saalak,تَمَ قطع إرسالك,"military, air crew"
A-03-06,Heavy static,fee tashweesh shedeed,في تَشْويش شَديد,"military, air crew"
A-03-07,The signal is weak.,il ishaara Da'eefa,الإشارَة ضَعيفَة,"military, air crew"
A-03-08,Say again.,karar / ool taanee,كَ َّرر / قول تاني,"military, air crew"
A-03-09,This is an American aircraft.,dee Tayaara amreekeeya,ديه طيارَة أمريكية,"military, air crew"
A-03-10,"Spell it, please.",ool il kilma Harf Harf,قول الكلمة حرف حرف,"military, air crew"
A-03-11,Did you say ___?,inta olt ___?,إنت قُلت ___؟,"military, air crew"
A-03-12,I do not speak Arabic.,anaa mish batkalem 'arabee,أنا مش بتكلم عَرَبِ َّي,"military, air crew"
A-03-13,Does anyone there speak English?,fee ay Had 'andak beeyetkalem ingleezee?,في أي حد عنْدَك بِيتْكَلِم إنجليزي؟,"military, air crew"
A-03-14,Am I talking with ___ control?,huwa anaa batkalem ma'a ___ is sayTara?,هَو أنا بأتكلم مَعَ ___ السيطرة؟,"military, air crew"
A-03-15,Is there a better frequency to communicate?,fee taradud aHsan netaSel beeh?,في تَرَُّدد أحسن نتصل به؟,"military, air crew"
A-03-16,I read you:,asma'ak:,أسمعك:,"military, air crew"
A-03-17,five-by,beqowet Khamsa,بقوة خمسَة,"military, air crew"
A-03-18,four-by,beqowet arba'a,بقوة أربعَة,"military, air crew"
A-03-19,three-by,beqowet talaata,بقوة تَلاتَة,"military, air crew"
A-03-20,two-by,beqowet itneen,بقوة اتنين,"military, air crew"
A-03-21,I do not read you.,laa asma'ak,لا أسمَعَك,"military, air crew"
A-04-01,Runway ___ in use.,mamar il hebooT ___ mashghool,مَمَر الهبوط ___ مَشغول,"military, air crew"
A-04-02,Wind at ___.,reeH besur'et ___,ريح بِسُرْعِة ___,"military, air crew"
A-04-03,Altimeter,meqyaas il irtefaa',مِقْياس الإرْتِفاع,"military, air crew"
A-04-04,Number ___ to follow.,id door 'ala raqam ___,الدّور على رقَم ___,"military, air crew"
A-04-05,Report,balagh,بَلَغْ,"military, air crew"
A-04-06,___ miles,___ meel,___ ميل,"military, air crew"
A-04-07,___ kilometers,___ keelomitr,___ كيلومتر,"military, air crew"
A-04-08,Beacon,murshid il laasilkee,مُرشِد اللاسلكي,"military, air crew"
A-04-09,Final (approach),nehaa-ee (iqteraab),نهائي (إقتراب),"military, air crew"
A-04-10,Base,qaa'da gaweeya,قاعدة جَوَّّية,"military, air crew"
A-04-11,Headwind,reeH amaameeya,ريح أمامية,"military, air crew"
A-04-12,Tailwind,reeH Khalfeeya,ريح خلفية,"military, air crew"
A-04-13,Crosswind,reeH 'arDeeya,ريح عَرَضَّية,"military, air crew"
A-04-14,Downwind,bit tegaah ir reeH,بِإتجاه الرّيح,"military, air crew"
A-04-15,Upwind,'aks ir reeH,عَكس الرّيح,"military, air crew"
A-04-16,Extended (fully),muwasa',مُوَ َّسع,"military, air crew"
A-04-17,Enter landing pattern.,idKhul fee waD' il hebooT,ادخُل في وضع الهُبوط,"military, air crew"
A-04-18,Cleared to land.,yumkenak il hebooT,يُمكنك الهبوط,"military, air crew"
A-04-19,Landing gear down.,nazil il 'agal,نزل العجل,"military, air crew"
A-04-20,Turn on runway lights.,nawar anwaar mamar il hebooT,نّ َّور أنوار مّمَرْ الهُبوط,"military, air crew"
A-04-21,Is your navigation system working?,gehaaz il melaaHa betaa'ak shaghaal?,جهاز الملاحة بتاعك شّغّال؟,"military, air crew"
A-04-22,I see the airfield.,anaa shaayef il maTaar,انا شايف المطار,"military, air crew"
A-04-23,I see the runway.,anaa shaayef mamar il hebooT,أنا شايف مَمَر الهبوط,"military, air crew"
A-04-24,I’ve landed.,habaT biT Tayaara,هَبَطت بالطّيارَة,"military, air crew"
A-04-25,"Is your Instrument Landing System (VOR, TACAN) working?",hal ag-hizit il hebooT shaghaala?,هَلْ أجهزة الهبوط شَغّالَة؟,"military, air crew"
A-05-01,Taxiway,mamar id duKhool 'ala il bawaaba,مُمر الدخول على البوابة,"military, air crew"
A-05-02,Taxi,taHaruk iT Tayaara ila il mamar / taHaruk iT Tayaara min il mamar,تحرك الطّيارَة إلى الممر / تحرك الطّيارَة من الممر,"military, air crew"
A-05-03,Turn right.,door yemeen,دور يَمين,"military, air crew"
A-05-04,Turn left.,door shemaal,دورْ شمال,"military, air crew"
A-05-05,To the hardstand,lemakaan il wo-oof,لمَكان الوقوف,"military, air crew"
A-05-06,Follow the “follow- me” truck.,"Khaleek mashee wara il ma-Toora il maktoob 'alayhaa ""itba'nee""","خليك ماشي ورا المقطورة المَكْتوب عليها ""اتْبَعْني""","military, air crew"
A-05-07,Take runway ___.,Khud mamar il hebooT ___,خُد مَمَر الهُبوط ___,"military, air crew"
A-05-08,Hold short of runway.,qef 'ala masaafa qareeba min mamar il hebooT,قف على مسافة قريبه مِنْ مَمَر الهُبوط,"military, air crew"
A-05-09,"Is able, enter next taxiway.","law ti-dar, idKhul mamar id duKhool ilee gaay",لو تقدر، ادخُل مُمر الدخول اللي جاي,"military, air crew"
A-05-10,Taxi to parking.,imshee biT Tayaara ila makaan il wo-oof,امْشي بالطيارة إلى مكان الوقوف,"military, air crew"
A-05-11,Marshallers will assist.,il murshedeen Haysaa'dook,المُرْشِدين حيساعدوك,"military, air crew"
A-05-12,Taxi into position and hold.,imshee biT Tayaara lil makaan wistana,امْشي بالطّيارَة للمكان واستنى,"military, air crew"
A-05-13,There is an obstacle in our way.,fee 'aa-iq fee Tare-naa,في عائِق في طريقنا,"military, air crew"
A-05-14,Can you move that ___?,ti-dar teHarak dah ___?,تقدر تحرك ده ___؟,"military, air crew"
A-05-15,car?,'arabeeya?,عَرَبَّية؟,"military, air crew"
A-05-16,truck?,lorey?,لوري؟,"military, air crew"
A-05-17,airplane?,Tayaara?,طيّارة؟,"military, air crew"
A-05-18,powercart?,muwalid kahraba? / makeenet kahraba?,مولد كهرباء؟  / ماكينَة كهرباء؟,"military, air crew"
A-05-19,We need minimum ___.,miHtaageen 'ala il a-al ___,مِحْتاجين عَلى الإقل ___,"military, air crew"
A-05-20,50 feet taxiway,Khamseen adam lit tadarug biT Tayaara,خَمْسين قَدَم للتدرج بالطيارَة,"military, air crew"
A-05-21,70 feet taxiway,sab'een adam lit tadarug biT Tayaara,سَبْعين قَدَم للتدرج بالطيارَة,"military, air crew"
A-05-22,Our wingspan is ___ meters.,Tool ginaaHaat iT Tayaara ___ mitr,طول جناحات الطّيّارَة ___ متر,"military, air crew"
A-05-23,We need wingtip clearance.,miHtaageen masaafa faaDya min Taraf il genaaH,محتاجين مسافة فاضية مِنْ طرف الجناح,"military, air crew"
A-06-01,Request takeoff.,aTlub il izin bil iqlaa',أطلب الاذن بِالإقلاع,"military, air crew"
A-06-02,Cleared for takeoff.,masmooH lak bil iqlaa',مسُمِوحَ لَكَ بِالإقلاع,"military, air crew"
A-06-03,"After departure, ___.","ba'd il mughaadra, ___",بَعْدَ المُغادرة___ ،,"military, air crew"
A-06-04,Heading,fee itegaah,في إِّتجاه,"military, air crew"
A-06-05,Flock of birds,serb min iT Teyoor,سِرب مِنْ ال ُّطيور,"military, air crew"
A-06-06,Climb and maintain.,irtafe' biT Tayaara weHtafez benafs il irtefaa',ارْتَفِع بِالطّيارة واحتفظ بنفس الإرتفاع,"military, air crew"
A-07-01,What is the maximum weight the parking ramp can withstand?,ey aqSa wazin mumkin yataHamaloh makaan woqoof iT Tayaarat?,إيه أقْصى وَزْن ممْكِن يتحمله مَكان وقوف الطّيارات؟,"military, air crew"
A-07-02,What is the total length of the runway?,ey iT Tool il kulee lemamar il hebooT?,إيه الطّول ال ٌُّكلّي لِمَمَر الهُبوط؟,"military, air crew"
A-07-03,What is the width of the runway?,ey 'arD mamar il hebooT?,إيه عَرض مَمَر الهُبوط؟,"military, air crew"
A-07-04,What is the maximum weight the runway can stand?,ey aqSa wazin mumkin yataHamaloh mamar il hebooT?,إيه أقْصى وزن ممْكِن يَتَحَ َّملهُ مَمَر الهُبوط؟,"military, air crew"
A-07-05,What are the operational hours of your tower?,ey is saa'aat ilee beekoon feehaa burg il mura-ba shaghaal?,إيه الساعات اللي بيكون فيها برج المُراقبة شَغّال؟,"military, air crew"
A-07-06,What fees are we liable for?,ey ir resoom ilee 'aleynaa nedfa'haa?,إيه الرسوم اللي علينا نِدْفَعْها؟,"military, air crew"
A-07-07,How much do we owe?,kam il mablagh ilee 'aleynaa?,كام المَبْلَغ اللي عَلينا؟,"military, air crew"
A-07-08,Dollars,dolaraat,دولارات,"military, air crew"
A-07-09,Egyptian Pound,geeneh,جنيه,"military, air crew"
A-07-10,I am ___.,anaa ___,أنا ___,"military, air crew"
A-07-11,the aircraft commander,qaa-id iT Tayaara,قائِد الطيارَة,"military, air crew"
A-07-12,the flight engineer,muhandis iT Tayaraan,مُهَنْدِس ال َّطيران,"military, air crew"
A-07-13,the navigator,il malaaH,المَلاح,"military, air crew"
A-07-14,the copilot,musaa'id iT Tayaar,مُساعِد ال َّطيّار,"military, air crew"
A-07-15,the crew chief,ra-ees iT Taaqam,رئيس الطّاقِم,"military, air crew"
A-07-16,the flight surgeon,garaaH ir reHla,جَراح الرَحلة,"military, air crew"
A-07-17,the loadmaster,mas-ool it taHmeel,مَسْؤول التحميل,"military, air crew"
A-07-18,the radio operator,'aamil il laasilkee,عامِل اللاسِلكي,"military, air crew"
A-07-19,This is the flight crew.,deh Taaqam ir reHla,دَه طاقِم الرحلة,"military, air crew"
A-08-01,We need a forklift.,iHna miHtaageen winsh shooka,إحنا مِحْتاجين ونش شوكَة,"military, air crew"
A-08-02,Where do we unload?,Hanfaragh feyn?,حَنْفَ َّرغ فين؟,"military, air crew"
A-08-03,Pallet,na-ala Khashab,نَقّالة خشب,"military, air crew"
A-08-04,Cargo,Hemoola,حِمولَة,"military, air crew"
A-08-05,We need a pallet loader.,iHna miHtaageen raf'et na-alaat Khashab,إحْنا محْتاجين رافعة نَقّالات خشب,"military, air crew"
A-08-06,We need workers to assist with unloading.,iHna miHtaageen 'umaal yesaa'doona fee it tafreegh,إحْنا مِحْتاجين عُمال يِسْاعْدونا في الَّتفْريغ,"military, air crew"
A-08-07,We need cargo handlers.,iHna miHtaageen 'umaal ye'rafo yet'aamloo ma'a il Hemoola,إحنا مِحْتاجين عُمال يعرفوا يتعاملوا مَعَ الحمولة,"military, air crew"
A-08-08,Is there a staging area for cargo?,fee makaan letaKhzeen il Hemoola?,في مَكان لتَخزين الحِمولة؟,"military, air crew"
A-09-01,Do you have ___?,ma'aak ___?,مَعاك ___؟,"military, air crew"
A-09-02,Oil,zeyt,زيت,"military, air crew"
A-09-03,Hydraulic fluid,saa-il haydroleekee,سائل هَيْدروليكي,"military, air crew"
A-09-04,Hydraulic system,in nezaam il haydroleekee,الِّنظام الهَيدروليكي,"military, air crew"
A-09-05,We need local airline maintenance support.,iHna miHtaageen Khedmet Seeyana maHaleeya,إحْنا مِحْتاجين خدمة صيانَة محلية,"military, air crew"
A-09-06,Our power requirements are ___,iHteeyagaatna min il waqood heeya ___,إحْتياجاتنا مِنْ الوقود هِيّ ___,"military, air crew"
A-09-07,400 cycle,rub'umeet dawra,رُبعميت دَوْرَة,"military, air crew"
A-09-08,3-phase,talaata feyz,تلاتَة فيز,"military, air crew"
A-09-09,Alternating current,tayaar mutaradid,تََّيار مُتَرِّدد,"military, air crew"
A-09-10,115 volt,meya wu Khamastashar volt,ميه وِخَمَسْتاشَر فولت,"military, air crew"
A-10-01,Is fuel available?,feeh waqood?,فيه وقود؟,"military, air crew"
A-10-02,What is the fuel composition/mixture?,il waqood beyetkawin min ey?,الوقود بيتكون من إيه؟,"military, air crew"
A-10-03,What is the cost?,bekaam?,بِكام؟,"military, air crew"
A-10-04,We need ___ kilos.,iHna miHtaageen ___ keelo,إحنا مِحْتاجين ___ كيلو,"military, air crew"
A-10-05,How much do we owe you?,kaam il Hesaab? / 'aleyna kaam leek?,كام الحِساب؟ / علينا كام لَيك؟,"military, air crew"
A-10-06,Do you have fuel pits?,'andak nu-aT tamween bil waqood?,عَندك نِقط تَموين بالوقود؟,"military, air crew"
A-10-07,Are firefighters available during refueling?,huwa afraad il maTaafee beekono mawgodeen saa'et it tamween bil waqood?,هُو أفراد المَطافي بيكونوا موجودين ساعة التموين بالوقود؟,"military, air crew"
A-10-08,How much fuel do your trucks hold?,ad ey beeyaaKhud tank il lorey betaa'ak?,قَد إيه بياخُد تَنك اللوري بِتاعَك؟,"military, air crew"
A-10-09,We need refueling.,iHna miHtaageen ey'aadet tamween bil waqood,إحْنا مِحْتاجين إعادة تَموين بالوَقود,"military, air crew"
A-10-10,Where will we be refueling?,feyn il makaan ilee Hanmawin menuh bil waqood?,فين المكان اللي حَنِمَ ِّون منه بالوقود؟,"military, air crew"
A-10-11,When can we be refueled?,imta mumkin nemawin bil waqood?,إمْتى مُمْكِن نِمَ ِّون بالوقود؟,"military, air crew"
A-11-01,Weather below minimums.,il gaw a-al min il Had il adna,الجو أقل مِن الحد الأدنى,"military, air crew"
A-11-02,Cloud cover,fee seHaaba,في سحابة,"military, air crew"
A-11-03,Upper edge at ___.,il Had il a'la 'and ___,الحَد الأعلى عند ___,"military, air crew"
A-11-04,Lower edge at ___.,il Had il adna 'and ___,الحَد الأدنى عند ___,"military, air crew"
A-11-05,Ceiling ___ meters,il Had il aqSa ___ mitr,الحَد الأقصى ___ متر,"military, air crew"
A-11-06,Visibility ___ kilometers,magaal ir roo-ya ___ keelomitr,مَجال الرؤية ___ كيلومِتر,"military, air crew"
A-11-07,Barometric pressure ___ millibars,iD Daghet il gawee ___ mileebaar,ال َّضغط الجَوّي ___ مِلّيبار,"military, air crew"
A-11-08,Wind shear,reeH shedeeda,ريح شِديدَة,"military, air crew"
A-11-09,Severe conditions,zeroof saye-a gedan,ظروف سيئَة جِداً,"military, air crew"
A-11-10,Wet runway,mamar il hebooT mablool,مَمَر الهُبوط مَبْلول,"military, air crew"
A-11-11,Dry runway,mamar il hebooT naashef,مَمَر الهُبوط ناشف,"military, air crew"
B-01-01,Stop!*,qif!,قِف!,military
B-01-02,Stop or I will shoot!*,qif wa ila HaDrab bin naar,قَف والا حأضرب بالنار!,military
B-01-03,Follow our orders.,nafiz awaamerna,نَفِذ أوامرنا,military
B-01-04,Don't shoot!*,maa tiDrabsh,ما تضْرَبش!,military
B-01-05,Put your weapon down.,irmee selaaHak 'ala il arD,ارمي سلاحك على الأرض,military
B-01-06,Move.,itHarak,اتْحَرَك,military
B-01-07,Come here.,ta'aala hina,تَعالَ هِنا,military
B-01-08,Follow me.,ta'aala waraaya,تعالَ وَرايا,military
B-01-09,Stay here.,Khaleek hina,خَليك هِنا,military
B-01-10,Wait here.,istana hina,استنى هِنا,military
B-01-11,Do not move.,maa titHaraksh,ما تِتْحَّركش,military
B-01-12,Stay where you are.,Khaleek fee makaanak,خليك في مَكانَك,military
B-01-13,Come with me.,ta'aala ma'aaya,تَعالَ مَعايا,military
B-01-14,Take me to ___.,Khudnee 'and ___,خُدني عَنْد ___,military
B-01-15,Be quiet.,uskut,اسكت,military
B-01-16,Slow down.,'ala mihlak,علي مِهْلَك,military
B-01-17,Move slowly.,itHarak 'ala mihlak,اتْحَ َّرك على مهلك,military
B-01-18,Hands up.,irfa' eedeyk leefo,ارفَع ايديك لِفوق,military
B-01-19,Lower your hands.,nazil eedeyk taHt,نَ ِّزل ايديك تحت,military
B-01-20,Lie down.,ur-ud 'ala il arD,اُرْقُد على الأرض,military
B-01-21,Lie on your stomach.,ur-ud 'ala baTnak,اُرْقُد على بَطْنَك,military
B-01-22,Get up.,oom o-af,قوم اقف,military
B-01-23,Surrender.,salim nafsak,سَلِّم نَفسَك,military
B-01-24,You are a prisoner.,inta ma-booD 'aleyk,إنْتَ مَقبوض عَليك,military
B-01-25,We must search you.,laazim nifatishak,لازِم نِفَِّتشَك,military
B-01-26,Turn around.,lif,لِفْ,military
B-01-27,Walk forward.,imshee lee-udaam,امْشي لِقُدّام,military
B-01-28,Form a line.,i'miloo Saf,اعملوا صَف,military
B-01-29,One at a time.,bid door waaHid waaHid,بِالدور واحِد واحِد,military
B-01-30,You are next.,doorak ilee gaay,دورَك اللي جاي,military
B-01-31,No talking.,mafeesh kalaam,مفيش كَلام,military
B-01-32,Do not resist.,maa tiqaawimsh,ما تِقاوِمش,military
B-01-33,Calm down.,ihda,اهْدى,military
B-01-34,Give me.,ideenee,اديني,military
B-01-35,Do not touch.,maa tilmis,ما تِلْمِس,military
B-01-36,Do not remove.,maa titHaraksh,ما تتِحَ َّركش,military
B-01-37,Keep away.,Khaleek ba'eed,خليك بعيد,military
B-01-38,Let us pass.,Khaleena ne'adee,خلينا نِعَدي,military
B-01-39,Don't be frightened.,maa tKhaafsh,ما تِخافش,military
B-01-40,Don't be frightened. (Plural form),maa tKhaafoosh,ما تِخافوش,military
B-01-41,You can leave.,ti-dar timshee,تِقْدَر تِمشي,military
B-01-42,Go,imshee,امْشي,military
B-01-43,Go home.,rawaH beytak,رَ َّوح بيتَك,military
B-01-44,Open,iftaH,افْتَح,military
B-01-45,Close,i-fil,اقْفِل,military
B-01-46,Beware,Khalee baalak,خللي بالَك,military
B-01-47,Bring me.,haat lee,هات لي,military
B-01-48,Distribute,waza',وَ َّزع,military
B-01-49,Fill,imla,امْلا,military
B-01-50,Lift,irfa',ارفَع,military
B-01-51,Pour into,Sub fee,صُب في,military
B-01-52,Put,HuT,حُطْ,military
B-01-53,Take,Khud,خُدْ,military
B-01-54,Load,'amar,عََّمر,military
B-01-55,Unload,faragh,فَ َّرغ,military
B-01-56,Help me.,saa'idnee,ساعِدْني,military
B-01-57,Show me.,wareenee,وريني,military
B-01-58,Tell me.,ool lee,قول لي,
B-02-01,Please.,law samaHt,لَوْ سَمَحت,basics
B-02-02,Thank you.,shukran,شُكراً,basics
B-02-03,Can someone assist us?,mumkin Had yesaa'idna?,مُمكن حَدْ يساعِدْنا؟,basics
B-02-04,OK,maashee,ماشي,basics
B-02-05,Excuse me. / I'm sorry.,'an iznak / aasif,عن اذنك / آسِف,basics
B-02-06,Yes,aywa,أيْوَة,basics
B-02-07,No,la-a,لَأ,basics
B-02-08,Maybe,yemkin,يِمْكِن,basics
B-02-09,Right,SaH,صَحْ,basics
B-02-10,Wrong,ghalaT,غَلَط,basics
B-02-11,Here,hina,هِنا,basics
B-02-12,There,henaak,هِناك,basics
B-02-13,I want,anaa 'aayez,أنا عايز,basics
B-02-14,I do not want.,anaa mish 'aayez,أنا مِشْ عايز,basics
B-02-15,Danger,KhaTar,خَطَر,basics
B-02-16,We are here to help you.,iHna hina 'alashaan nesaa'dak,إحنا هِنا عَلَشان نِساعْدَك,basics
B-02-17,Help is on the way.,il musaa'da gaaya,المُساعْدَة جاية,basics
B-02-18,We are Americans.,iHna amreekaan,إحْنا أمْريكان,basics
B-02-19,You will not be harmed.,mish Hani-zeek,مِش حَنأذيك,basics
B-02-20,You are safe.,inta fee amaan,إنت في أمان,basics
B-02-21,"OK, no problem.","Tayeb, mafeesh mushkila",طيب، مَفيش مُشْكِلَة,basics
B-02-22,Who?,meen?,مين؟,basics
B-02-23,What?,ey?,إيه؟,basics
B-02-24,When?,imta?,إمْتى؟,basics
B-02-25,Where?,feyn?,فين؟,basics
B-02-26,Why?,leyh?,ليه؟,basics
B-02-27,How?,izaay?,إزاي؟,basics
B-02-28,What happened?,ey ilee HaSal?,إيه اللي حَصَل؟,basics
B-02-29,Do you have ___?,ala-ee ma'aak ___?,ألاقي مِعاك ___؟,basics
B-02-30,Do you need help?,miHtaag musaa'da?,مِحتاج مُساعَدَة؟,basics
B-02-31,I am,anaa,أنا,basics
B-02-32,You are (masculine),inta,إنْتَ,basics
B-02-33,You are (feminine),intee,إنْتِ,basics
B-02-34,You are (plural),intum,انْتُم,basics
B-02-35,He / She is,huwa / heeya,هُوَ / هِيَ,basics
B-02-36,We are,iHna,إحْنا,basics
B-02-37,They are,huma,هُمّا,basics
B-02-38,Excuse me.,law samaHt,لَوْ سَمَحت,basics
B-02-39,I'm sorry.,anaa aasif,أنا آسِف,basics
B-02-40,Do you have a pencil?,ma'aak alam ruSaaS?,مَعاك قَلَم رُصاص؟,basics
B-02-41,I am a soldier.,anaa 'askaree,أنا عَسْكَري,basics
B-03-01,Welcome.,ahlan wa sahlan,أهْلًا وَسَهْلًا,greetings
B-03-02,Hello.,ahlan,أهْلًا,greetings
B-03-03,Good morning.,SabaaH il Kheyr,صَباح الخير,greetings
B-03-04,Good night.,tiSbaH 'ala Kheyr,تصبح على خير,greetings
B-03-05,Good bye.,ma'a is salaama,مَعَ السلامَة,greetings
B-03-06,How are you?,izayak?,إ َّزَّيك؟,greetings
B-03-07,How are you? (plural form),izayukum?,إ َّزُّيكُم؟,greetings
B-03-08,"I'm fine, thanks, and you?","anaa kwayis, shukran, wu inta?",أنا كُوَِّيس، شُكْراً، وانْتَ؟,greetings
B-03-09,I'm pleased to meet you.,furSa sa'eeda,فُرصَة سَعيدة,greetings
B-03-10,Thank you for your help.,shukran 'ala musaa'ditak,شُكراُ على مُساعْدِتَكْ,greetings
B-03-11,My name is ___.,ismee ___,إسمي ___,greetings
B-04-01,Do you speak English?,bititkalim ingleezee?,بِتَتْكَلم إنْجليزي؟,"military, basics"
B-04-02,I do not speak Arabic.,anaa maa batkalimsh 'arabee,أنا ما بَتْكَلِّمش عَرَبي,"military, basics"
B-04-03,What is your name?,ismak ey?,إسْمَك إيه؟,"military, basics"
B-04-04,When is your birthday?,taareeKh meelaadak ey?,تاريخ ميلادَك إيه؟,"military, basics"
B-04-05,Where were you born?,mawlood feyn?,مولود فين؟,"military, basics"
B-04-06,What is your rank?,rutbetak ey?,رُتْبِتَك إيه؟,"military, basics"
B-04-07,What is your title?,laqabak ey?,لَقَبك إيه؟,"military, basics"
B-04-08,What is your nationality?,ginseeyetak ey?,جِنْسِّيتَك إيه؟,"military, basics"
B-04-09,Do you have any identification papers?,ma'aak ay taH-ee shaKhSeeya?,معاك أي تَحقيق شَخْصيَة؟,"military, basics"
B-04-10,Do you have a passport?,ma'aak paaspor?,مَعاك باسبور؟,"military, basics"
B-04-11,What is your job?,betishtaghal ey?,بِتِشْتَغَل إيه؟,"military, basics"
B-04-12,Who is in charge?,meen il mas-ool?,مين المَسْؤول؟,"military, basics"
B-04-13,Where do you serve?,betiKhdim feyn?,بِتَخْدِم فين؟,"military, basics"
B-04-14,Which group are you in?,fee ay magmoo'a?,في أي مَجْموعَة؟,"military, basics"
B-04-15,Answer the questions.,gaawub 'ala il as-ila,جاوِب على الأسْئِلَة,"military, basics"
B-04-16,Where are you from?,inta mineyn? / baladak ey?,إنْتَ منين؟ / بَلَدَك إيه؟,"military, basics"
B-04-17,Do you understand?,faahim?,فاهِم؟,"military, basics"
B-04-18,I don't understand.,mish faahim,مِشْ فاهِم,"military, basics"
B-04-19,How much?,bekaam? / ad ey?,بِكام؟ / قد إيه؟,"military, basics"
B-04-20,How many?,kaam 'adad?,كام عَدَد؟,"military, basics"
B-04-21,Repeat it.,karar taanee,كَ َّرر تاني,"military, basics"
B-04-22,Where is ___?,feyn ___?,فين ___؟,"military, basics"
B-04-23,What direction?,fee ay naaHya?,في أي ناحية؟,"military, basics"
B-04-24,Is it far?,il masaafa ba'eeda?,المَسافة بِعيدَة؟,"military, basics"
B-04-25,Are there armed men near here?,fee naas musalaHeen urayib min hina?,في ناس مُسْلَّحين قُرَيب مِن هِنا؟,"military, basics"
B-04-26,Where did they go?,raaHoo feyn?,راحوا فين؟,"military, basics"
B-04-27,What weapons?,ey no' il asliHa?,إيه نوع الأسْلِحَة؟,"military, basics"
B-04-28,Speak slowly.,itkalim 'ala mihlak / bishweesh,اتْكَلِّم على مَهْلَك / بِشويش,"military, basics"
B-04-29,Where is your unit?,weHditak feyn?,وِحْدَتَك فين؟,"military, basics"
B-04-30,Where did you see them?,shuftuhum feyn?,شُفْتُهُم فين؟,"military, basics"
B-04-31,Where is your family?,'eyltak feyn?,عيلتَكْ فين؟,"military, basics"
B-04-32,What is your rank / title?,rutbetak ey? / laqabak ey?,رُتْبِتَك إيه؟ / لَقَبَك إيه؟,"military, basics"
B-05-01,0   Zero,Sifr,صِفر,numbers
B-05-02,1   One,waaHid,واحِد,numbers
B-05-03,2   Two,itneyn,إتْنين,numbers
