A-02-17,Estimated time of arrival (ETA),maw’id il-wuSool il- mutawaqa’,موعد الوصول المتوقع,"military, air crew"
A-02-18,Flight plan,KhiTat ir-riHla,خطة الرحلة,"military, air crew"
A-02-19,Fly heading ___.,masaar iT-Tayaraan ___,مسار الطيران___,"military, air crew"
A-02-20,We are bound for ___.,Hney mutajheen lee ___,أحنىء متجهين ل___,"military, air crew"
A-03-01,Please repeat slowly.,min faDlik ‘aawid bishwaya,من فضلك عاود بالشويه,"military, air crew"
A-03-02,Roger,ir-risaala wuSlet,الرسالة وصلت,"military, air crew"
A-03-03,Over,Hawil,حول,"military, air crew"
A-03-04,I did not understand.,mafhamtish,ما فهمتش,"military, air crew"
A-03-05,Your transmission was blocked.,batik kaan masdood,بثك كان مسدود,"military, air crew"
A-03-06,Heavy static,imshawish halba,مشوش هالبة,"military, air crew"
A-03-07,The signal is weak.,il-eeshaara Da’eefa,الإشارة ضعيفة,"military, air crew"
A-03-08,Say again.,guul mara uKhraa,قولها مرة أخرى,"military, air crew"
A-03-09,This is an American aircraft.,haadee Tiyaara amreekeeya,هاذي طيارة أمريكنية,"military, air crew"
A-03-10,"Spell it, please.","it-hajee bil-Harif, min faDlik",تهجي بالحرف، من فضلك,"military, air crew"
A-03-11,Did you say ___?,inta goolit ___?,أنت قلت ___؟,"military, air crew"
A-03-12,I do not speak Libyan.,aainey ma-nitkalamish bil-leebee,آني ماتكلمش بالليبي,"military, air crew"
A-03-13,Does anyone there speak English?,ay waaHid ‘indkum yitakallim ingleezee?,أي واحدعندكم يتكلم بلنجليزي؟,"military, air crew"
A-03-14,Am I talking with ___ control?,hal aaney nitkalim ma’a ___ it-tawjeeh?,هل أنىء أتكلم مع ___ التوجيه؟,"military, air crew"
A-03-15,Is there a better frequency to communicate?,hal fee mojat taradud afDal lil-iteeiSaal?,هل فيه موجة تردد أفضل للأتصال؟,"military, air crew"
A-03-16,I read you:,greytik:,قريتك:,"military, air crew"
A-03-17,five-by,Khamsaa fee,خمسة-ف,"military, air crew"
A-03-18,four-by,arba’a fee,أربعة-ف,"military, air crew"
A-03-19,three-by,tlaata fee,ثلاثة-ف,"military, air crew"
A-03-20,two-by,itneyn fee,أثنين-ف,"military, air crew"
A-03-21,I do not read you.,maa-greytikish,ماقريتكش,"military, air crew"
A-04-01,Runway ___ in use.,il-mudarij ___ mashghoor,المدرج ___ مشغور,"military, air crew"
A-04-02,Wind at ___.,reeH fee ___,ريح في___,"military, air crew"
A-04-03,Altimeter,maqyaas il-irteefaa’,مقياس الأرتفاع,"military, air crew"
A-04-04,Number ___ to follow.,raqem ___ yetba’,رقم ___ يتبع,"military, air crew"
A-04-05,Report,taqreer,تقرير,"military, air crew"
A-04-06,___ miles,___ amyaal,___أميال,"military, air crew"
A-04-07,___ kilometers,___ keeloomitraat,___كيلومترات,"military, air crew"
A-04-08,Beacon,murshid laasilkee,مرشد لاسلكي,"military, air crew"
A-04-09,Final (approach),aaKhir (Tareeqa),أخر (طريقة(,"military, air crew"
A-04-10,Base,qaa’ida,قاعدة,"military, air crew"
A-04-11,Headwind,reeH amaameeya,ريح أمامية,"military, air crew"
A-04-12,Tailwind,reeH Khalfeeya,ريح خلفية,"military, air crew"
A-04-13,Crosswind,reeH janbeeya,ريح جنبية,"military, air crew"
A-04-14,Downwind,reeH taHteeya,ريح تحتية,"military, air crew"
A-04-15,Upwind,reeH fogeeya,ريح فوقية,"military, air crew"
A-04-16,Extended (fully),imtadit (bil-kaamil),أمتدت (بالكامل(,"military, air crew"
A-04-17,Enter landing pattern.,udKhul muKhaTaT il- hubooT,أدخل مخطط الهبوط,"military, air crew"
A-04-18,Cleared to land.,imSaraH bil-hubooT,مصرح بالهبوط,"military, air crew"
A-04-19,Landing gear down.,tars il-hubooT that,ترس الهبوط تحت,"military, air crew"
A-04-20,Turn on runway lights.,ish’il aDwaa il-mudarij,أشعل اضواء المدرج,"military, air crew"
A-04-21,Is your navigation system working?,hal jeehaaz il- meelaaHa ‘indak shaghaal?,هل جهاز الملاحة عندك شغال؟,"military, air crew"
A-04-22,I see the airfield.,aaney shaayif il-mah- baT,آني شايف المهبط,"military, air crew"
A-04-23,I see the runway.,aaney shaayif il-mudarij,آني شايف المدرج,"military, air crew"
A-04-24,I’ve landed.,ah-baTet,هبطت,"military, air crew"
A-04-25,"Is your Instrument Landing System (VOR, TACAN) working?",hal jeehaaz il-hubooT il-aalee shaghaal (vee o ar / tee ay see ay en)?,"هل جهاز الهبوط الألي شغا (؟VOR, TACAN(","military, air crew"
A-05-01,Taxiway,mudarija,مدرجة,"military, air crew"
A-05-02,Taxi,it-Harik,تحرك,"military, air crew"
A-05-03,Turn right,door ‘al lameen,دور على ليمين,"military, air crew"
A-05-04,Turn left,door ‘al yasaar,دور على ليسار,"military, air crew"
A-05-05,To the hardstand,lir-raSeef,للرصيف,"military, air crew"
A-05-06,Follow the “follow-me” truck.,taba’ ‘arabit it-tatbee’,تبع عربة التتبيع,"military, air crew"
A-05-07,Take runway ___.,Khood mudarij ___,خود مدرج___,"military, air crew"
A-05-08,Hold short of runway.,waguf gabil il-mudarij,وقف قبل المدرج,"military, air crew"
A-05-09,"Is able, enter next taxiway.","gaadir, udKhul il- mudarija ilee ba’dhaa","قادر, أدخل المدرجة اللي بعدها","military, air crew"
A-05-10,Taxi to parking.,it-Harik lil-mogef,تحرك للموقف,"military, air crew"
A-05-11,Marshallers will assist.,il-Haras beesaa’dook,الحرس بيساعدوك,"military, air crew"
A-05-12,Taxi into position and hold.,it-Harik lil-moqa’ wa tawagaf,تحرك للموقع وتوقف,"military, air crew"
A-05-13,There is an obstacle in our way.,fee ‘aa-iq fee Treegnaa,فيه عائق في طريقنا,"military, air crew"
A-05-14,Can you move that ___?,tigdir it-zeel haadaak ___?,تقدر تزيل هاذاك ___؟,"military, air crew"
A-05-15,car?,siyaara?,سيارة؟,"military, air crew"
A-05-16,truck?,shaaHina?,شاحنة؟,"military, air crew"
A-05-17,airplane?,Tiyaara?,طيارة؟,"military, air crew"
A-05-18,powercart?,‘araba?,عربة؟,"military, air crew"
A-05-19,We need minimum ___.,naHtaaj aqal ___,نحتاج أقل___,"military, air crew"
A-05-20,50 feet taxiway,mudarja Khamseen qadam,مدرجة 50 قدم,"military, air crew"
A-05-21,70 feet taxiway,mudarja sab’een qadam,مدرجة 70 قدم,"military, air crew"
A-05-22,Our wingspan is ___ meters.,masaafit itisaa’ il- jinaaHeyn ___ miter,مسافة أتساع الجناحين ___ متر,"military, air crew"
A-05-23,We need wingtip clearance.,naH-taaj taSreeH leeTool ij-janaaH,نحتاج تصريح لطول الجناح,"military, air crew"
A-06-01,Request takeoff.,uTlub il-iqlaa’,أطلب ألإقلاع,"military, air crew"
A-06-02,Cleared for takeoff.,muSaraH bil-iqlaa’,مصرح بالأقلاع,"military, air crew"
A-06-03,"After departure, ___.","ba’d il-mughaadara, ___",بعد المغادرة___ ،,"military, air crew"
A-06-04,Heading,masaar,مسار,"military, air crew"
A-06-05,Flock of birds,serib Tuyoor,سرب طيور,"military, air crew"
A-06-06,Climb and maintain.,irtafi’ ‘aley nafs il- masaar,أرتفع على نفس المسار,"military, air crew"
A-07-01,What is the maximum weight the parking ramp can withstand?,shin agSaa taqil yigdir yitaHamla sulm in- nazool min iT-Tiyaara?,شن أقصى ثقل يقدر يتحمله سلم النزول من الطيارة؟,"military, air crew"
A-07-02,What is the total length of the runway?,shin majmoo’ Tool il- mudarij?,شن مجموع طول المدرج؟,"military, air crew"
A-07-03,What is the width of the runway?,shin ‘areD il-mudarij?,شن عرض المدرج؟,"military, air crew"
A-07-04,What is the maximum weight the runway can stand?,shin agSaa taqil il-mudarij yigdir yitaHamal?,شن أقصى ثقل المدرج يقدر يتحمل؟,"military, air crew"
A-07-05,What are the operational hours of your tower?,shin heeya saa’aat il- ’amal lee-burjkum?,شن هي ساعات العمل لبرجكم؟,"military, air crew"
A-07-06,What fees are we liable for?,shin heeya ir-rusoom il-mafrooDa ‘aleynaa?,شن هي الروسوم المفروضة علينا؟,"military, air crew"
A-07-07,How much do we owe?,bigidaash eHney madyooneen leekum?,بكم أحنىء مديونين ليكم؟,"military, air crew"
A-07-08,Dollars,dolaaraat,دولارات,"military, air crew"
A-07-09,Dinars,deenaaraat,دينارات,"military, air crew"
A-07-10,I am ___.,aaney ___,آني___,"military, air crew"
A-07-11,the aircraft commander,qaa-id iT-Tiyaara,قائد الطيارة,"military, air crew"
A-07-12,the flight engineer,muhandiz iT- Tayaraan,مهندس الطيران,"military, air crew"
A-07-13,the navigator,il-malaaH,الملاح,"military, air crew"
A-07-14,the copilot,musaa’id qaa-id iT- Tiyaara,مساعد قائد الطيارة,"military, air crew"
A-07-15,the crew chief,ra-ees iT-Taaqum,رئيس الطاقم,"military, air crew"
A-07-16,the flight surgeon,Tabeeb ir-riHla,طبيب الرحلة,"military, air crew"
A-07-17,the loadmaster,mas-ool ishl-shaHin,مسؤول الشحن,"military, air crew"
A-07-18,the radio operator,mushaghil jeehaaz il-itiSaal,مشغل جهاز الأتصال,"military, air crew"
A-07-19,This is the flight crew.,haada Taaqum ir-riHlaa,هاذا طاقم الرحلة,"military, air crew"
A-08-01,We need a forklift.,naHtaaj lee raafee’a,نحتاج لرافعة,"military, air crew"
A-08-02,Where do we unload?,weyn infarigh ish- shuHna?,وين نفرغ الشحنة؟,"military, air crew"
A-08-03,Pallet,loHit in-naqil,لوحة النقل,"military, air crew"
A-08-04,Cargo,shuHna,شحنة,"military, air crew"
A-08-05,We need a pallet loader.,naHtaaj lee-shaaHeenit loHaat in-naqill,نحتاج لشاحنة لوحات النقل,"military, air crew"
A-08-06,We need workers to assist with unloading.,naHtaaj lee- musaa’eedit ‘umaal lit- tafreegh,نحتاج لمساعدة عمال للتفريغ,"military, air crew"
A-08-07,We need cargo handlers.,naHtaaj lee-Hamaaleen yisaa’eedoo fee tasleem ish-shuHna,نحتاج لحمالين يساعدو في تسليم الشحنة,"military, air crew"
A-08-08,Is there a staging area for cargo?,hal fee makaan lee- tanzeel ish-shuHna?,هل فيه مكان لتنزيل الشحنة؟,"military, air crew"
A-09-01,Do you have ___?,‘indkum ___?,عندكم ___؟,"military, air crew"
A-09-02,Oil,zeyt,زيت,"military, air crew"
A-09-03,Hydraulic fluid,zeyt lil-haaydrolkee,زيت للهيدروليكي,"military, air crew"
A-09-04,Hydraulic system,neeDaam haaydrolkee,نظام هيدروليكي,"military, air crew"
A-09-05,We need local airline maintenance support.,naHtaaj lee Siyaana min il-KhuTooT il- maHaleeya,نحتاج لصيانة من الخطوط المحلية,"military, air crew"
A-09-06,Our power requirements are ___.,mutaTalibaatna lit- Taaqa heeya ___,متطلباتنا للطاقة هي___,"military, air crew"
A-09-07,400 cycle,arba’ meeyaat daa- eera,400 دائرة,"military, air crew"
A-09-08,3-phase,tlaata maraaHil,3 مراحل,"military, air crew"
A-09-09,alternating current,teeyaar mutabadil,تيار متبدل,"military, air crew"
A-09-10,115 volt,meeya oo- KhamsTaash volt,115 فولث,"military, air crew"
A-10-01,Is fuel available?,hal il-wuqood mitwafir?,هل الوقود متوفر؟,"military, air crew"
A-10-02,What is the fuel composition/mixture?,shin mukawinaat il- wuqood / KhalTa?,شن مكونات الوقود / خلطة؟,"military, air crew"
A-10-03,What is the cost?,gidaash is-si’ir?,قداش السعر؟,"military, air crew"
A-10-04,We need ___ kilos.,naHtaaj lee ___ kiloo,نحتاج ل ___ كيلو,"military, air crew"
A-10-05,How much do we owe you?,gidaash eHney madyooneen leekum?,قداش أحنىء مديونين ليكم؟,"military, air crew"
A-10-06,Do you have fuel pits?,‘indkum maHaTaat lil- lwuqood?,عندكم محطات للوقود؟,"military, air crew"
A-10-07,Are firefighters available during refueling?,hal reejaal il-maTaafee yikoonoo HaaDreen waget Sab il-wuqood?,هل رجال المطافي يكونو حاضرين وقت صب الوقود؟,"military, air crew"
A-10-08,How much fuel do your trucks hold?,gidaash wuqood tiHmil shaaHinaatkum?,قداش وقود تحمل شاحناتكم؟,"military, air crew"
A-10-09,We need refueling.,niHtaaj wuqood,نحتاج وقود,"military, air crew"
A-10-10,Where will we be refueling?,min weyn nitzawid bil- wuqoo?,من وين نتزود بالوقود؟,"military, air crew"
A-10-11,When can we be refueled?,aamta nigdir nitzawid bil-wuqood?,أمتى نقدر نتزود بالوقود؟,"military, air crew"
A-11-01,Weather below minimums.,iT-Taqes aqal min il- adnaa,الطقس أقل من الأدنى,"military, air crew"
A-11-02,Cloud cover,ghiTaa min is-saHaab,غطاء من السحاب,"military, air crew"
A-11-03,Upper edge at ___.,il-Haafa il-’ulyaa fee ___,الحافة العليا في___,"military, air crew"
A-11-04,Lower edge at ___.,il-Haafa is-suflaa fee___,الحافة السفلى في___,"military, air crew"
A-11-05,Ceiling ___ meters.,is-sgaf ___ miter,السقف ___ متر,"military, air crew"
A-11-06,Visibility ___ kilometers.,ir-ru-ya ___ keelomiter,الرؤية ___ كيلومتر,"military, air crew"
A-11-07,Barometric pressure ___ millibars.,iD-DaghT ij-jawee ___ mileebaar,الضغط الجوي ___ مليبار,"military, air crew"
A-11-08,Wind shear,sur’it ir-reeH wi- teejaaha yitghayaroo ibsur’a,سرعة الريح واتجاها يتغيرو بسرعة,"military, air crew"
A-11-09,Severe conditions,aHwaal shadeeda,أحوال شديدة,"military, air crew"
A-11-10,Wet runway,il-mudarij mablool,المدرج مبلول,"military, air crew"
A-11-11,Dry runway,il-mudarij jaaf,المدرج جاف,"military, air crew"
B-01-01,Stop!,ooguf!,اوقف!,military
B-01-02,Stop or I will shoot!,ooguf wala nfaragh feek!,اوقف وإلأ انفرغ فيك!,military
B-01-03,Follow our orders.,tabi’ awaamirna,تبّع اوامرنا,military
B-01-04,Don’t shoot!,maa tarmeesh!,ما ترميش!,military
B-01-05,Put your weapon down.,nazil slaaHak loTa,نزل سلاحك لوطة,military
B-01-06,Move.,tHarik,تحرك,military
B-01-07,Come here.,ta’aal eh-nee,تعال اهنىء,military
B-01-08,Follow me.,tabi’nee,تبعني,military
B-01-09,Stay here.,ug’ud eh-nee,اقعد اهنىء,military
B-01-10,Wait here.,raajee eh-nee,راجي اهنىء,military
B-01-11,Do not move.,maa titHariksh,ماتتحركش,military
B-01-12,Stay where you are.,ug’ud weyn maa inta,اقعد وين ما انت,military
B-01-13,Come with me.,ta’aala ma’aay,تعالى معاي,military
B-01-14,Take me to ___.,Khoodnee lee ___,خودني ل___,military
B-01-15,Be quiet.,uskut,أسكت,military
B-01-16,Slow down.,bishwaya ‘aleyk,بشويه عليك,military
B-01-17,Move slowly.,tHarik bishwaya,تحرك بشويه,military
B-01-18,Hands up.,eedeyk fog,ايديك فوق,military
B-01-19,Lower your hands.,nazil eedeyk,نزل ايديك,military
B-01-20,Lie down.,anTraH loTa,أنطرح لوطة,military
B-01-21,Lie on your stomach.,anTraH ‘aley baTnik,أنطرح على بطنك,military
B-01-22,Get up.,nooD,نوض,military
B-01-23,Surrender.,sallim nafsik,سلّم نفسك,military
B-01-24,You are a prisoner.,inta maHboos,انت محبوس,military
B-01-25,We must search you.,laazim infatshik,لازم نفتشك,military
B-01-26,Turn around.,door,دور,military
B-01-27,Walk forward.,imshee ilgudaam,امشي للقدام,military
B-01-28,Form a line.,oogfoo bi KhaT waaHid,أوقفو في خط واحد,military
B-01-29,One at a time.,waaHid waaHid,واحد واحد,military
B-01-30,You are next.,inta jaay,انت الجاي,military
B-01-31,No talking.,mafeesh klaam,مافيش كلام,military
B-01-32,Do not resist.,matgaawimish,ماتقاومش,military
B-01-33,Calm down.,hadee rooHik,هدي روحك,military
B-01-34,Give me.,a’Teenee,اعطيني,military
B-01-35,Do not touch.,matmisish,ماتمسش,military
B-01-36,Do not remove.,maa titHariksh,ماتحركش,military
B-01-37,Keep away.,Khaleek ib’eed,خليك بعيد,military
B-01-38,Let us pass.,Khaloona nuKhTmoo,خلونا نخطمو,military
B-01-39,Don’t be frightened.,matKhaafish,ما تخافش,military
B-01-40,You can leave.,tigdir timshee,تقدر تمشي,military
B-01-41,Go.,imshee,امشي,military
B-01-42,Go home.,rawiH ilHoshik,روّح لحوشك,military
B-01-43,Open,aftaH,افتح,military
B-01-44,Close,sakir,سكّر,military
B-01-45,Beware,rid baalik,رد بالك,military
B-01-46,Bring me,jeeblee,جيبلي,military
B-01-47,Distribute,waze’,وزّع,military
B-01-48,Fill,amlee,أملى,military
B-01-49,Lift,geem,قيّم,military
B-01-50,Pour into,Sub fee,صبّ في,military
B-01-51,Put,HuT,حطّ,military
B-01-52,Take,Khood,خود,military
B-01-53,Load,‘abee,عبّى,military
B-01-54,Unload,faregh,فرّغ,military
B-01-55,Help me,saa’idnee,ساعدني,military
B-01-56,Show me,wareenee,واريني,military
B-01-57,Tell me,Khabirnee,خبرني,military
B-02-01,Please.,min faDlik,من فضلك,basics
B-02-02,Thank you.,shookran,شكراً,basics
B-02-03,Can someone assist us?,min yigdir yisaa’idnaa?,من يقدر يساعدنا؟,basics
B-02-04,OK,baahee,باهي,basics
B-02-05,Excuse me. / I’m sorry.,ismaHlee / aaney aasif,اسمحلي / أنىء اسف,basics
B-02-06,Yes,na’am,نعم,basics
B-02-07,No,laa,لا,basics
B-02-08,Maybe,baalik,بالك,basics
B-02-09,Right,SaH,صحّ,basics
B-02-10,Wrong,ghalaT,غلط,basics
B-02-11,Here,eh-ney,هنىء,basics
B-02-13,I want,nibee,نبّي,basics
B-02-14,I do not want,manibeesh,مانبيش,basics
B-02-15,Danger,KhaTar,خطر,basics
B-02-16,We are here to help you.,Hney eh-ney baash nsaa’idookum,احنىء هنىء باش نساعدوكم,basics
B-02-17,Help is on the way.,ilmusaa’ada jaaya fi Treeq,المساعدة جاية في الطريق,basics
B-02-18,We are Americans.,Hney amreekaan,احنىء امريكان,basics
B-02-19,You will not be harmed.,maaySeebkum soo,مايصيبكم سو,basics
B-02-20,You are safe.,intum aamneen,انتم امنين,basics
B-02-21,"OK, no problem.","baahee, mafeesh mushkila",باهي، مافيش مشكلة,basics
B-02-22,Who?,shkoon?,شكون؟,basics
B-02-23,What?,shin?,شن؟,basics
B-02-24,When?,aamta?,امتى؟,basics
B-02-25,Where?,weyn?,وين؟,basics
B-02-26,Why?,‘alaash?,علاش؟,basics
B-02-27,How?,keef?,كيف؟,basics
B-02-28,What happened?,shin Saar?,شن صار؟,basics
B-02-29,Do you have___?,‘indik ___?,عندك ___؟,basics
B-02-30,Do you need help?,tibee musaa’ada?,تبي مساعدة؟,basics
B-02-31,I am,aaney,أنىء,basics
B-02-32,You are,inta,أنت,basics
B-02-33,He / She is,hoowa / heeya itkoon,هو / هي تكون,basics
B-02-34,We are,eHney,أحنىء,basics
B-02-35,They are,humma,هما,basics
B-03-01,Welcome.,marHaba,مرحبا,greetings
B-03-02,Hello.,ah-lan,اهلٍا,greetings
B-03-03,Good morning.,SabaaH al-Kheyr,صباح الخير,greetings
B-03-04,Good night.,tamasoo ‘aley Kheyr,تمسو على خير,greetings
B-03-05,Good bye.,bislaama,بالسلامة,greetings
B-03-06,How are you?,keef Haalik?,كيف حالك؟,greetings
B-03-07,"I’m fine, thanks, and you?","Haalee baahee, shookran, wa-inta keef Haalik?",حالي باهي، شكرا، وانت كيف حالك؟,greetings
B-03-08,I’m pleased to meet you.,aaney sa’eed ibma’riftik,انىء سعيد بمعرفتك,greetings
B-03-09,Thank you for your help.,nushkruk ‘aley musaa’edtik,نشكرك على مساعدتك,greetings
B-03-10,My name is ___.,ismee ___,إسمي ___,greetings
B-04-01,Do you speak English?,ta’rif titkalem bil- ingleezee?,تعرف تتكلم بلنجليزي؟,"military, basics"
B-04-02,I do not speak Libyan dialect.,man’arfush nitkalem al- lah-ja al-leebeeya,مانعرفش نتكلم اللهجه الليبيه,"military, basics"
B-04-03,What is your name?,shin ismik?,شن إسمك؟,"military, basics"
B-04-04,When is your birthday?,aamta ‘eed meelaadik?,أمتى عيد ميلادك؟,"military, basics"
B-04-05,Where were you born?,weyn oolat?,وين ولدت؟,"military, basics"
B-04-06,What is your rank / title?,shin rutubtik?,شن رتبتك؟,"military, basics"
B-04-07,What is your nationality?,shin jinseetik?,شن جنسيتك؟,"military, basics"
B-04-08,Do you have any identification papers?,‘indik ay awraaq ta’riif?,عندك أي أوراق تعريف؟,"military, basics"
B-04-09,Do you have a passport?,‘indik basaburt?,عندك بسبورت؟,"military, basics"
B-04-10,What is your job?,shin tiKhdim?,شن تخدم؟,"military, basics"
B-04-11,Who is in charge?,min il-mas-ool?,من المسئول؟,"military, basics"
B-04-12,Where do you serve?,weyn tiKhdim?,وين تخدم؟,"military, basics"
B-04-13,Which group are you in?,inta fee ay majmoo’a?,انت في أي مجموعة؟,"military, basics"
B-04-14,Answer the questions.,jaawub ‘aley il-as-ila,جاوب على الاسئلة,"military, basics"
B-04-15,Where are you from?,min weyn inta?,من وين انت؟,"military, basics"
B-04-16,Do you understand?,tifhim?,تفهم؟,"military, basics"
B-04-17,I don’t understand.,mish faahim,مش فاهم,"military, basics"
B-04-18,How much?,bigidaash?,بقداش؟,"military, basics"
B-04-19,How many?,gidaash waaHid?,قداش واحد؟,"military, basics"
B-04-20,Repeat it.,‘aawud-haa,عاودها,"military, basics"
B-04-21,Where is ___?,weyn ___?,وين ___؟,"military, basics"
B-04-23,Is it far?,bi’iid min eh-ney?,بعيد من هنىء؟,"military, basics"
B-04-24,Are there armed men near here?,fee musalaHeen graab min eh-ney?,فيه مسلحين قراب من هنىء؟,"military, basics"
B-04-25,Where did they go?,weyn mishoo?,وين مشو؟,"military, basics"
B-04-26,What weapons?,ama asleeHa?,أما أسلحة؟,"military, basics"
B-04-27,Speak slowly.,tkalim bishwaya,تكلم بشويه,"military, basics"
B-04-28,Where is your unit?,weyn il-waHda mta’ik?,وين الوحدة متعك؟,"military, basics"
B-04-29,Where did you see them?,weyn shuft-hum?,وين شفتهم؟,"military, basics"
B-04-30,Where is your family?,weyn ‘eyltik?,وين عيلتك؟,"military, basics"
B-05-01,0  Zero,Sifer,صفر,numbers
B-05-02,1  One,waaHid,واحد,numbers
B-05-03,2  Two,etneyn,اثنين,numbers
B-05-04,3  Three,tlaata,ثلاثة,numbers
B-05-05,4  Four,arba’a,اربعة,numbers
B-05-06,5  Five,Khamsa,خمسة,numbers
B-05-07,6  Six,sita,ستة,numbers
B-05-08,7  Seven,sab’a,سبعة,numbers
B-05-09,8  Eight,thmaanya,ثمانية,numbers
B-05-10,9  Nine,tis’a,تسعة,numbers
B-05-11,10  Ten,‘ashra,عشرة,numbers
B-05-12,11  Eleven,Hdaash,احداش,numbers
B-05-13,12  Twelve,iTnaash,اطناش,numbers
B-05-14,13  Thirteen,tuluTaash,ثلاطاش,numbers
B-05-15,14  Fourteen,arba’Taash,اربعطاش,numbers
B-05-16,15  Fifteen,KhamsTaash,خمسطاش,numbers
B-05-17,16  Sixteen,suTaasH,سطاش,numbers
B-05-18,17  Seventeen,sab’aTaash,سبعطاش,numbers
B-05-19,18  Eighteen,tumunTaash,ثمنطاش,numbers
B-05-20,19  Nineteen,tus’aTaash,تسعطاش,numbers
B-05-21,20  Twenty,‘ishreen,عشرين,numbers
B-05-22,30  Thirty,tlaateen,ثلاثين,numbers
B-05-23,40  Forty,arb’een,اربعين,numbers
B-05-24,50  Fifty,Khamseen,خمسين,numbers
B-05-25,60  Sixty,siteen,ستين,numbers
B-05-26,70  Seventy,sab’een,سبعين,numbers
B-05-27,80  Eighty,thmaaneen,ثمانين,numbers
B-05-28,90  Ninety,tis’een,تسعين,numbers
B-05-29,100  One Hundred,meeya,مية,numbers
B-05-30,"1,000  One Thousand",alif,ألف,numbers
B-05-31,"10,000  Ten Thousand",‘ashara aalaaf,عشرة ألاف,numbers
B-05-32,"100,000 Hundred Thousand",meeyat alif,مية ألف,numbers
B-05-33,"1,000,000 Million",malyoon,مليون,numbers
B-05-34,Plus,zaayid,زايد,numbers
B-05-35,Minus,naagiS,ناقص,numbers
B-05-36,More (than),aktar (min),أكثر (من(,numbers
B-05-37,Less (than),agal (min),أقل (من(,numbers
B-05-38,Approximately,Hawaalee,حوالي,numbers
B-05-39,First,awalan,أولًا,numbers
B-05-40,Second,thaaniyan,ثانياً,numbers
B-05-41,Third,thaalitan,ثالثاً,numbers
B-06-01,Sunday,laaHad,يوم ألحد,time
B-06-02,Monday,ithneyn,الاثنين,time
B-06-03,Tuesday,it-tlaat,الثلاث,time
B-06-04,Wednesday,larabHaa,ليربعاء,time
B-06-05,Thursday,laKhmees,لخميس,time
B-06-06,Friday,ij-jum’a,ألجمعة,time
B-06-07,Saturday,is-sibit,السبيت,time
B-06-08,Yesterday,aamis,أميس,time
B-06-09,Today,il-yom,اليوم,time
B-06-10,Tomorrow,ghudwa,غدوة,time
B-06-11,Day,yom,يوم,time
B-06-12,Night,leyl,ليل,time
B-06-13,Week,isboo’,أسبوع,time
B-06-14,Month,shaher,شهر,time
B-06-15,Year,‘aam,عام,time
B-06-16,Second,thaaniya,ثانية,time
B-06-17,Minute,idgeega,دقيقة,time
B-06-18,Hour,saa’a,ساعة,time
B-06-19,Morning,SubaH,صُبح,time
B-06-20,Evening,‘asheeya,عشية,time
B-06-21,Noon,uD-Duhur,الظهر,time
B-06-22,Afternoon,gaayla,قايلة,time
